ID_all;SMILES;ID_Bocci;orig_ID_Bocci;yorig_Bocci;CAS_Bocci;NAME_Bocci;units_Bocci;smilessource_Bocci;SMILES_Bocci;desired_units_Bocci;y_Bocci;ID_Metrabase;orig_ID_Metrabase;yorig_Metrabase;CAS_Metrabase;NAME_Metrabase;units_Metrabase;smilessource_Metrabase;SMILES_Metrabase;desired_units_Metrabase;y_Metrabase;ID_Sedykh;orig_ID_Sedykh;yorig_Sedykh;CAS_Sedykh;NAME_Sedykh;units_Sedykh;smilessource_Sedykh;SMILES_Sedykh;desired_units_Sedykh;y_Sedykh;ID_Livertox;orig_ID_Livertox;yorig_Livertox;CAS_Livertox;NAME_Livertox;units_Livertox;smilessource_Livertox;SMILES_Livertox;desired_units_Livertox;y_Livertox;comparison_Bocci_Metrabase;onlyequal_Bocci_Metrabase;comparison_Bocci_Sedykh;onlyequal_Bocci_Sedykh;comparison_Bocci_Livertox;onlyequal_Bocci_Livertox;comparison_Metrabase_Sedykh;onlyequal_Metrabase_Sedykh;comparison_Metrabase_Livertox;onlyequal_Metrabase_Livertox;comparison_Sedykh_Livertox;onlyequal_Sedykh_Livertox;y_Metrabase_nonambiguous;y_Bocci_nonambiguous;y_Sedykh_nonambiguous;y_Livertox_nonambiguous;y_consensus;valid/outlier
1369;COc1cc(C2c3cc4c(cc3OC3(OC)COC(=O)C23)OCO4)cc(OC)c1OC(C)=O;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;730.0;730.0;0.0;;665500;classBCRPsub;SMILES;COc1cc(C2c3cc4c(cc3OC3(OC)COC(=O)C23)OCO4)cc(OC)c1OC(C)=O;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1370;COc1cc(CC2CCc3nc(N)nc(N)c3C2)cc(OC)c1OC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;716.0;716.0;0.0;;696661;classBCRPsub;SMILES;COc1cc(CC2CCc3nc(N)nc(N)c3C2)cc(OC)c1OC;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1371;COc1cc(CC2c3cc(OC)c(OC)cc3CCN2C)c(Oc2cc3c(cc2OC)-c2c(OC)c(OC)cc4c2C(C3)N(C)CC4)cc1OC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1031.0;1031.0;0.0;;68075;classBCRPsub;SMILES;COc1cc(CC2c3cc(OC)c(OC)cc3CCN2C)c(Oc2cc3c(cc2OC)-c2c(OC)c(OC)cc4c2C(C3)N(C)CC4)cc1OC;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1372;COc1cc(Cc2nccc3cc(OC)c(OC)cc23)c(C(C)=O)cc1OC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;900.0;900.0;0.0;;98542;classBCRPsub;SMILES;COc1cc(Cc2nccc3cc(OC)c(OC)cc23)c(C(C)=O)cc1OC;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1373;COc1cc(Cn2c(=S)ss/c2=N\C(=S)N(C)C)cc(OC)c1OC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;955.0;955.0;0.0;;645621;classBCRPsub;SMILES;COc1cc(Cn2c(=S)ss/c2=N\C(=S)N(C)C)cc(OC)c1OC;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1374;COc1cc(NC(=O)Nc2cccc(CNC(=O)OC3CCOC3)c2)ccc1-c1cnco1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1580.0;1580.0;0.0;;mol_0094;classBCRPsub;SMILES;COc1cc(NC(=O)Nc2cccc(CNC(=O)OC3CCOC3)c2)ccc1-c1cnco1;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1375;COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;292.0;292.0;0.0;;249992;classBCRPsub;SMILES;COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1376;COc1cc(O)c(Cc2ccccc2O)c(O)c1C(=O)CCc1ccccc1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1027.0;1027.0;0.0;;241906;classBCRPsub;SMILES;COc1cc(O)c(Cc2ccccc2O)c(O)c1C(=O)CCc1ccccc1;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1377;COc1cc(O)c2c(c1)C(=O)c1cc3c(c(O)c1C2=O)C(OC1OC(C)C(O)C(O)C1OC)C(OC)C(C)(O)C3=O;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;833.0;833.0;0.0;;93419;classBCRPsub;SMILES;COc1cc(O)c2c(c1)C(=O)c1cc3c(c(O)c1C2=O)C(OC1OC(C)C(O)C(O)C1OC)C(OC)C(C)(O)C3=O;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1378;COc1cc(OC(=O)c2ccccc2)cc2c1C(=O)C=CC2=O;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;359.0;359.0;0.0;;620514;classBCRPsub;SMILES;COc1cc(OC(=O)c2ccccc2)cc2c1C(=O)C=CC2=O;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1379;COc1cc(OC)c(C(=O)/C=C/c2cn(C)c3ccccc23)c(OC)c1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1276.0;1276.0;0.0;;mol_0144;classBCRPsub;SMILES;COc1cc(OC)c(C(=O)/C=C/c2cn(C)c3ccccc23)c(OC)c1;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1380;COc1cc(OC)c(OC)cc1/C=C/c1ccnc2ccccc12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1112.0;1112.0;0.0;;80756;classBCRPsub;SMILES;COc1cc(OC)c(OC)cc1/C=C/c1ccnc2ccccc12;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1381;COc1cc(OC)cc(-c2cc(=O)c3cc4c(cc3[nH]2)OCO4)c1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1068.0;1068.0;0.0;;652112;classBCRPsub;SMILES;COc1cc(OC)cc(-c2cc(=O)c3cc4c(cc3[nH]2)OCO4)c1;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1382;COc1cc2[nH]c3c(c2cc1OC)CCNC31CCC2(CC3c4c(cc(OC)c(O)c42)CCN3C)CC1OC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;829.0;829.0;0.0;;626578;classBCRPsub;SMILES;COc1cc2[nH]c3c(c2cc1OC)CCNC31CCC2(CC3c4c(cc(OC)c(O)c42)CCN3C)CC1OC;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1383;COc1cc2c(SCCN(C)C)nc3ccccc3c2c2ccccc12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;590.0;590.0;0.0;;689725;classBCRPsub;SMILES;COc1cc2c(SCCN(C)C)nc3ccccc3c2c2ccccc12;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1384;COc1cc2c(c(O)c1C)C(=O)C(Cl)=CC2=O;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;80.0;80.0;1.0;;620515;classBCRPsub;SMILES;COc1cc2c(c(O)c1C)C(=O)C(Cl)=CC2=O;classBCRPsub;1.0;;;;;1.0;1.0;;;1.0;1.0;1.0;1.0;;;;1.0;1.0;valid
1385;COc1cc2c(c(O)c1O)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1081.0;1081.0;0.0;;354975;classBCRPsub;SMILES;COc1cc2c(c(O)c1O)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1386;COc1cc2c(c(OC(C)=O)c1OC(C)=O)-c1ccc(SC)c(=O)cc1C(NC(C)=O)CC2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1109.0;1109.0;0.0;;374979;classBCRPsub;SMILES;COc1cc2c(c(OC(C)=O)c1OC(C)=O)-c1ccc(SC)c(=O)cc1C(NC(C)=O)CC2;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1387;COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(N(C)C=O)CC2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1157.0;1157.0;0.0;;315260;classBCRPsub;SMILES;COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(N(C)C=O)CC2;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1388;COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(=O)c1ccccc1)CC2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1111.0;1111.0;0.0;;33410;classBCRPsub;SMILES;COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(=O)c1ccccc1)CC2;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1389;COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1082.0;1082.0;0.0;;757;classBCRPsub;SMILES;COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1390;COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1C(O)CC2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;765.0;765.0;0.0;;691039;classBCRPsub;SMILES;COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1C(O)CC2;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1391;COc1cc2c(c(OC)c1OC)-c1cccc(=O)cc1C(NC(C)=O)CC2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1100.0;1100.0;0.0;;352277;classBCRPsub;SMILES;COc1cc2c(c(OC)c1OC)-c1cccc(=O)cc1C(NC(C)=O)CC2;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1392;COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1C=COC1O2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1380.0;1380.0;1.0;;mol_0359;classBCRPsub;SMILES;COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1C=COC1O2;classBCRPsub;1.0;;;;;1.0;1.0;;;1.0;1.0;1.0;1.0;;;;1.0;1.0;valid
1393;COc1cc2c(c3oc4c(O)cccc4c(=O)c13)C(C1(C)CO1)CO2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;266.0;266.0;0.0;;266491;classBCRPsub;SMILES;COc1cc2c(c3oc4c(O)cccc4c(=O)c13)C(C1(C)CO1)CO2;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1394;COc1cc2c(c3oc4cccc(O)c4c(=O)c13)C1C=COC1O2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;975.0;975.0;0.0;;204985;classBCRPsub;SMILES;COc1cc2c(c3oc4cccc(O)c4c(=O)c13)C1C=COC1O2;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1395;COc1cc2c(cc1O)CCC1C2CCC2(C)C(O)CCC12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;462.0;462.0;0.0;;659853;classBCRPsub;SMILES;COc1cc2c(cc1O)CCC1C2CCC2(C)C(O)CCC12;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1396;COc1cc2c(cc1OC)-c1c3c(cc4c1C(C2)N(C)CC4)OCO3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;855.0;855.0;0.0;;251699;classBCRPsub;SMILES;COc1cc2c(cc1OC)-c1c3c(cc4c1C(C2)N(C)CC4)OCO3;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1397;COc1cc2c(cc1OC)-c1cc3cc(OC)c(OC)cc3c(=O)n1CC2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;343.0;343.0;0.0;;693145;classBCRPsub;SMILES;COc1cc2c(cc1OC)-c1cc3cc(OC)c(OC)cc3c(=O)n1CC2;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1398;COc1cc2c(cc1OC)C(Cl)C(c1ccc(Br)cc1)=C2Cl;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;679.0;679.0;0.0;;623166;classBCRPsub;SMILES;COc1cc2c(cc1OC)C(Cl)C(c1ccc(Br)cc1)=C2Cl;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1399;COc1cc2c(cc1OC)C(OC)N(C)c1c-2ccc2cc3c(cc12)OCO3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;566.0;566.0;0.0;;146396;classBCRPsub;SMILES;COc1cc2c(cc1OC)C(OC)N(C)c1c-2ccc2cc3c(cc12)OCO3;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1400;COc1cc2c(cc1OC)C(SC)C(=O)N(Cc1cccc(OC)c1OC)CC2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;953.0;953.0;0.0;;619859;classBCRPsub;SMILES;COc1cc2c(cc1OC)C(SC)C(=O)N(Cc1cccc(OC)c1OC)CC2;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1401;COc1cc2c(cc1OC)CC(N=O)c1cc(OC)c(OC)cc1/C=C\2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1084.0;1084.0;0.0;;693414;classBCRPsub;SMILES;COc1cc2c(cc1OC)CC(N=O)c1cc(OC)c(OC)cc1/C=C\2;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1402;COc1cc2c(cc1OCCCOc1cc3c(cc1OC)C(=O)N1CCCC1C=N3)N=CC1CCCN1C2=O;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1294.0;1294.0;1.0;;mol_0486;classBCRPsub;SMILES;COc1cc2c(cc1OCCCOc1cc3c(cc1OC)C(=O)N1CCCC1C=N3)N=CC1CCCN1C2=O;classBCRPsub;1.0;;;;;1.0;1.0;;;1.0;1.0;1.0;1.0;;;;1.0;1.0;valid
1403;COc1cc2c(cc1Oc1c(Oc3c(O)c(OC)cc4c3C(CC(C)C)N(C)CC4)c(OC)cc3c1C(CC(C)C)N(C)CC3)C(CC(C)C)N(C)CC2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1087.0;1087.0;0.0;;21075;classBCRPsub;SMILES;COc1cc2c(cc1Oc1c(Oc3c(O)c(OC)cc4c3C(CC(C)C)N(C)CC4)c(OC)cc3c1C(CC(C)C)N(C)CC3)C(CC(C)C)N(C)CC2;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1404;COc1cc2c(cc1Oc1ccc(OC)c3c1CC1c4c(cc(OC)c(OC)c4-3)CCN1C)CC1c3c(cc(OC)c(OC)c3-2)CCN1C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1010.0;1010.0;0.0;;274893;classBCRPsub;SMILES;COc1cc2c(cc1Oc1ccc(OC)c3c1CC1c4c(cc(OC)c(OC)c4-3)CCN1C)CC1c3c(cc(OC)c(OC)c3-2)CCN1C;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1405;COc1cc2c(oc(=O)c3cc(C)cc(OC)c32)c2c(C3OC(C)C(O)C(C)(O)C3O)ccc(O)c12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;262.0;262.0;0.0;;354843;classBCRPsub;SMILES;COc1cc2c(oc(=O)c3cc(C)cc(OC)c32)c2c(C3OC(C)C(O)C(C)(O)C3O)ccc(O)c12;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1406;COc1cc2cc(C(=O)N3CC(CCl)c4ccc(NCCN)cc43)[nH]c2c(OC)c1OC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;355.0;355.0;0.0;;688304;classBCRPsub;SMILES;COc1cc2cc(C(=O)N3CC(CCl)c4ccc(NCCN)cc43)[nH]c2c(OC)c1OC;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1407;COc1cc2cc(C(=O)N3CC(CCl)c4ccc(NO)cc43)[nH]c2c(OC)c1OC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;930.0;930.0;0.0;;688303;classBCRPsub;SMILES;COc1cc2cc(C(=O)N3CC(CCl)c4ccc(NO)cc43)[nH]c2c(OC)c1OC;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1408;COc1cc2cc(c1Cl)N(C)C(=O)CC(OC(=O)C(C)N(C)C(C)=O)C1(C)OC1C(C)C1CC(O)(NC(=O)O1)C(OC)/C=C\C=C(\C)C2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;545.0;545.0;0.0;;153858;classBCRPsub;SMILES;COc1cc2cc(c1Cl)N(C)C(=O)CC(OC(=O)C(C)N(C)C(C)=O)C1(C)OC1C(C)C1CC(O)(NC(=O)O1)C(OC)/C=C\C=C(\C)C2;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1409;COc1cc2ccc(=O)oc2cc1O;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;328.0;328.0;0.0;;405647;classBCRPsub;SMILES;COc1cc2ccc(=O)oc2cc1O;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1410;COc1ccc(-c2nc(N)c(C#N)c3c2CCSc2ccc(C)cc2-3)cc1OC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;998.0;998.0;0.0;;691562;classBCRPsub;SMILES;COc1ccc(-c2nc(N)c(C#N)c3c2CCSc2ccc(C)cc2-3)cc1OC;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1411;COc1ccc(-c2nc(N)n(C)c2SSc2c(-c3ccc(OC)cc3)nc(N)n2C)cc1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;197.0;197.0;0.0;;637467;classBCRPsub;SMILES;COc1ccc(-c2nc(N)n(C)c2SSc2c(-c3ccc(OC)cc3)nc(N)n2C)cc1;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1412;COc1ccc(-c2oc3cc(O)c(OC)c(O)c3c(=O)c2O)cc1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;327.0;327.0;0.0;;641548;classBCRPsub;SMILES;COc1ccc(-c2oc3cc(O)c(OC)c(O)c3c(=O)c2O)cc1;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1413;COc1ccc(-n2c(O)c3c(c2O)-c2[nH]c4ccccc4c2C(C)C3)cc1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1124.0;1124.0;0.0;;643416;classBCRPsub;SMILES;COc1ccc(-n2c(O)c3c(c2O)-c2[nH]c4ccccc4c2C(C)C3)cc1;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1414;COc1ccc(-n2c(O)c3c(c2O)C2CC(c4ccccc4)CCC2c2c-3[nH]c3ccc(OC)cc23)cc1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;720.0;720.0;0.0;;689132;classBCRPsub;SMILES;COc1ccc(-n2c(O)c3c(c2O)C2CC(c4ccccc4)CCC2c2c-3[nH]c3ccc(OC)cc23)cc1;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1415;COc1ccc(-n2c(O)c3c(c2O)C2CC(c4ccccc4)CCC2c2c-3[nH]c3ccc(OCc4ccccc4)cc23)cc1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;363.0;363.0;0.0;;689133;classBCRPsub;SMILES;COc1ccc(-n2c(O)c3c(c2O)C2CC(c4ccccc4)CCC2c2c-3[nH]c3ccc(OCc4ccccc4)cc23)cc1;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1416;COc1ccc(-n2c(O)c3c(c2O)C2CC(c4ccccc4)CCC2c2c-3[nH]c3ccccc23)cc1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;188.0;188.0;0.0;;689131;classBCRPsub;SMILES;COc1ccc(-n2c(O)c3c(c2O)C2CC(c4ccccc4)CCC2c2c-3[nH]c3ccccc23)cc1;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1417;COc1ccc(/C=C(C(=C/c2ccc(OC)cc2)/[N+](=O)[O-])\[N+](=O)[O-])cc1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;51.0;51.0;1.0;;693132;classBCRPsub;SMILES;COc1ccc(/C=C(C(=C/c2ccc(OC)cc2)/[N+](=O)[O-])\[N+](=O)[O-])cc1;classBCRPsub;1.0;;;;;1.0;1.0;;;1.0;1.0;1.0;1.0;;;;1.0;1.0;valid
1418;COc1ccc(/C=C/C(=O)c2cc(OC)c(OC)c(OC)c2)cc1O;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1269.0;1269.0;1.0;;mol_0441;classBCRPsub;SMILES;COc1ccc(/C=C/C(=O)c2cc(OC)c(OC)c(OC)c2)cc1O;classBCRPsub;1.0;;;;;1.0;1.0;;;1.0;1.0;1.0;1.0;;;;1.0;1.0;valid
1419;COc1ccc(/C=C/C(=O)c2ccc(OC(=O)/C=C/c3ccccc3)cc2)cc1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1006.0;1006.0;0.0;;689965;classBCRPsub;SMILES;COc1ccc(/C=C/C(=O)c2ccc(OC(=O)/C=C/c3ccccc3)cc2)cc1;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1420;COc1ccc(/C=C/c2cc(OC)c(OC)c(OC)c2)c(O)c1O;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;753.0;753.0;0.0;;600032;classBCRPsub;SMILES;COc1ccc(/C=C/c2cc(OC)c(OC)c(OC)c2)c(O)c1O;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1421;COc1ccc(/C=C/c2cc(OC)c(OC)c(OC)c2)cc1OC(=O)C(N)CCC(=O)O;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;600.0;600.0;0.0;;642198;classBCRPsub;SMILES;COc1ccc(/C=C/c2cc(OC)c(OC)c(OC)c2)cc1OC(=O)C(N)CCC(=O)O;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1422;COc1ccc(/C=C/c2cc(OC)c(OC)c(OC)c2)cc1OCC(=O)O;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;601.0;601.0;0.0;;643813;classBCRPsub;SMILES;COc1ccc(/C=C/c2cc(OC)c(OC)c(OC)c2)cc1OCC(=O)O;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1423;COc1ccc(/C=C2/CCC(CN(C)C)C2=O)cc1OC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;492.0;492.0;0.0;;639516;classBCRPsub;SMILES;COc1ccc(/C=C2/CCC(CN(C)C)C2=O)cc1OC;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1424;COc1ccc(/C=C2\C(=O)NC(=O)c3ccccc32)cc1OC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.0;10.0;1.0;;650599;classBCRPsub;SMILES;COc1ccc(/C=C2\C(=O)NC(=O)c3ccccc32)cc1OC;classBCRPsub;1.0;;;;;1.0;1.0;;;1.0;1.0;1.0;1.0;;;;1.0;1.0;valid
1425;COc1ccc(/C=C2\CCC(CN(C)C)C2=O)cc1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;361.0;361.0;0.0;;639511;classBCRPsub;SMILES;COc1ccc(/C=C2\CCC(CN(C)C)C2=O)cc1;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1426;COc1ccc(/C=C2\CCC(CN3CCOCC3)C2=O)cc1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;500.0;500.0;0.0;;639512;classBCRPsub;SMILES;COc1ccc(/C=C2\CCC(CN3CCOCC3)C2=O)cc1;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1427;COc1ccc(/C=C2\CCC/C(=C\c3ccc(O)c(CN4CCCCC4)c3)C2=O)cc1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;847.0;847.0;0.0;;687006;classBCRPsub;SMILES;COc1ccc(/C=C2\CCC/C(=C\c3ccc(O)c(CN4CCCCC4)c3)C2=O)cc1;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1428;COc1ccc(/C=C2\CCCc3ccccc3C2=O)cc1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1147.0;1147.0;0.0;;687667;classBCRPsub;SMILES;COc1ccc(/C=C2\CCCc3ccccc3C2=O)cc1;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
1429;COc1ccc(/C=C2\CSC/C(=C\c3ccc(OC)c(OC)c3)C2=O)cc1OC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;795.0;795.0;0.0;;144310;classBCRPsub;SMILES;COc1ccc(/C=C2\CSC/C(=C\c3ccc(OC)c(OC)c3)C2=O)cc1OC;classBCRPsub;0.0;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;;0.0;0.0;valid
